Year,Date,Experiment,Plot,Species,Mass(g),Mass g/m^2)
2013,08/19/13,E244,90,Koeleria cristata,4.24,42.4
2013,08/19/13,E244,90,Liatris aspera,11.82,118.2
2013,08/19/13,E244,90,Schizachyrium scoparium,2.67,26.7
2013,08/20/13,E244,91,Andropogon gerardi,16.39,163.9
2013,08/20/13,E244,91,Cyperus sp.,0.014,0.14
2013,08/20/13,E244,91,Koeleria cristata,1.7,17
2013,08/20/13,E244,91,Liatris aspera,1.32,13.2
2013,08/20/13,E244,91,Miscellaneous litter,4.03,40.3
2013,08/20/13,E244,91,Petalostemum purpureum,10.83,108.3
2013,08/20/13,E244,91,Poa pratensis,0.23,2.3
2013,08/20/13,E244,91,Schizachyrium scoparium,9.07,90.7
2013,08/20/13,E244,92,Andropogon gerardi,0.87,8.7
2013,08/20/13,E244,92,Petalostemum purpureum,5.7,57
2013,08/20/13,E244,92,Schizachyrium scoparium,8.97,89.7
2013,08/20/13,E244,92,Solidago rigida,0.07,0.7
2013,08/20/13,E244,93,Andropogon gerardi,2.22,22.2
2013,08/20/13,E244,93,Cyperus sp.,0.09,0.9
2013,08/20/13,E244,93,Koeleria cristata,0.56,5.6
2013,08/20/13,E244,93,Petalostemum purpureum,4.84,48.4
2013,08/20/13,E244,93,Poa pratensis,0.91,9.1
2013,08/20/13,E244,93,Polygonum tenue,0.21,2.1
2013,08/20/13,E244,93,Schizachyrium scoparium,5.84,58.4
2013,08/19/13,E244,94,Cyperus sp.,0.07,0.7
2013,08/19/13,E244,94,Koeleria cristata,0.23,2.3
2013,08/19/13,E244,94,Petalostemum purpureum,23.83,238.3
2013,08/19/13,E244,94,Poa pratensis,0.94,9.4
2013,08/19/13,E244,94,Schizachyrium scoparium,8.79,87.9
2013,08/20/13,E244,95,Koeleria cristata,5.34,53.4
2013,08/20/13,E244,95,Liatris aspera,5.07,50.7
2013,08/20/13,E244,95,Petalostemum purpureum,10.98,109.8
2013,08/20/13,E244,95,Schizachyrium scoparium,8.03,80.3
2013,08/19/13,E244,96,Aristida basiramea,0.07,0.7
2013,08/19/13,E244,96,Cyperus sp.,0.01,0.1
2013,08/19/13,E244,96,Koeleria cristata,0.004,0.04
2013,08/19/13,E244,96,Panicum virgatum,4.84,48.4
2013,08/19/13,E244,96,Rumex acetosella,0.5,5
2013,08/19/13,E244,96,Schizachyrium scoparium,0.001,0.01
2013,08/19/13,E244,96,Sorghastrum nutans,2.3,23
2013,08/19/13,E244,96,Taraxicum officinalis,0.02,0.2
2013,08/20/13,E244,97,Aristida basiramea,0.36,3.6
2013,08/20/13,E244,97,Cypeus sp,0.01,0.1
2013,08/20/13,E244,97,Koeleria cristata,0.06,0.6
2013,08/20/13,E244,97,Panicum virgatum,4.55,45.5
2013,08/20/13,E244,97,Poa pratensis,0.05,0.5
2013,08/20/13,E244,97,Rumex acetosella,0.06,0.6
2013,08/20/13,E244,97,Schizachyrium scoparium,0.14,1.4
2013,08/20/13,E244,97,Sporobolus cryptandrus,0.01,0.1
2013,08/20/13,E244,98,Aristida basiramea,0.05,0.5
2013,08/20/13,E244,98,Cyperus sp.,0.006,0.06
2013,08/20/13,E244,98,Panicum virgatum,6.9,69
2013,08/20/13,E244,98,Poa pratensis,0.02,0.2
2013,08/20/13,E244,98,Schizachyrium scoparium,0.01,0.1
2013,08/20/13,E244,98,Taraxicum officinalis,0.15,1.5
2013,08/20/13,E244,99,Aristida basiramea,0.008,0.08
2013,08/20/13,E244,99,Cyperus sp.,0.01,0.1
2013,08/20/13,E244,99,Lupinus perennis,0.01,0.1
2013,08/20/13,E244,99,Panicum virgatum,10.32,103.2
2013,08/20/13,E244,99,Rumex acetosella,0.15,1.5
2013,08/20/13,E244,99,Schizachyrium scoparium,0.02,0.2
2013,08/20/13,E244,99,Sorghastrum nutans,2.14,21.4
2013,08/20/13,E244,99,Taraxicum officinalis,0.04,0.4
2013,08/20/13,E244,100,Lupinus perennis,0.04,0.4
2013,08/20/13,E244,100,Panicum virgatum,2.42,24.2
2013,08/20/13,E244,100,Sorghastrum nutans,2.13,21.3
2013,08/20/13,E244,101,Agropyron repens,0.82,8.2
2013,08/20/13,E244,101,Aristida basiramea,0.24,2.4
2013,08/20/13,E244,101,Bouteloua curtipendula,0.44,4.4
2013,08/20/13,E244,101,Bouteloua gracilis,0.55,5.5
2013,08/20/13,E244,101,Coreopsis palmata,0.06,0.6
2013,08/20/13,E244,101,Liatris aspera,2.41,24.1
2013,08/20/13,E244,101,Petalostemum purpureum,6.55,65.5
2013,08/20/13,E244,101,Poa pratensis,1.87,18.7
2013,08/20/13,E244,101,Schizachyrium scoparium,0.01,0.1
2013,08/20/13,E244,101,Sporobolus cryptandrus,0.05,0.5
2013,08/20/13,E244,102,Agropyron repens,0.01,0.1
2013,08/20/13,E244,102,Aristida basiramea,0.03,0.3
2013,08/20/13,E244,102,Bouteloua gracilis,3.58,35.8
2013,08/20/13,E244,102,Miscellaneous litter,3.62,36.2
2013,08/20/13,E244,102,Petalostemum purpureum,21.99,219.9
2013,08/20/13,E244,102,Poa pratensis,6.39,63.9
2013,08/20/13,E244,102,Sorghastrum nutans,0.39,3.9
2013,08/20/13,E244,103,Aristida basiramea,0.11,1.1
2013,08/20/13,E244,103,Bouteloua gracilis,2.55,25.5
2013,08/20/13,E244,103,Liatris aspera,27.47,274.7
2013,08/20/13,E244,103,Miscellaneous litter,5.34,53.4
2013,08/20/13,E244,103,Panicum oligosanthes,0.018,0.18
2013,08/20/13,E244,103,Petalostemum purpureum,11.96,119.6
2013,08/20/13,E244,103,Poa pratensis,3.42,34.2
2013,08/20/13,E244,103,Schizachyrium scoparium,0.03,0.3
2013,08/20/13,E244,103,Sorghastrum nutans,0.5,5
2013,08/20/13,E244,103,Sporobolus cryptandrus,0.02,0.2
2013,08/19/13,E244,104,Achillea millefolium(lanulosa),0.26,2.6
2013,08/19/13,E244,104,Aristida basiramea,0.06,0.6
2013,08/19/13,E244,104,Cyperus sp.,0.08,0.8
2013,08/19/13,E244,104,Koeleria cristata,0.31,3.1
2013,08/19/13,E244,104,Liatris aspera,43.82,438.2
2013,08/19/13,E244,104,Miscellaneous litter,0.29,2.9
2013,08/19/13,E244,104,Petalostemum purpureum,4.5,45
2013,08/19/13,E244,104,Poa pratensis,3.85,38.5
2013,08/19/13,E244,104,Sorghastrum nutans,4.57,45.7
2013,08/20/13,E244,105,Agrostis scabra,0.09,0.9
2013,08/20/13,E244,105,Bouteloua gracilis,1.03,10.3
2013,08/20/13,E244,105,Liatris aspera,27.58,275.8
2013,08/20/13,E244,105,Panicum oligosanthes,0.07,0.7
2013,08/20/13,E244,105,Petalostemum purpureum,27.25,272.5
2013,08/20/13,E244,105,Poa pratensis,2.52,25.2
2013,08/20/13,E244,105,Schizachyrium scoparium,0.4,4
2013,08/20/13,E244,105,Taraxicum officinalis,0.3,3
2013,08/19/13,E244,106,Amorpha canescens,0.012,0.12
2013,08/19/13,E244,106,Aristida basiramea,0.32,3.2
2013,08/19/13,E244,106,Cyperus sp.,0.04,0.4
2013,08/19/13,E244,106,Digitaria sp.,0.33,3.3
2013,08/19/13,E244,106,Lupinus perennis,0.49,4.9
2013,08/19/13,E244,106,Sporobolus cryptandrus,0.017,0.17
2013,08/19/13,E244,107,Aristida basiramea,0.48,4.8
2013,08/19/13,E244,107,Cyperus sp.,0.09,0.9
2013,08/19/13,E244,107,Digitaria sp.,0.11,1.1
2013,08/19/13,E244,107,Lespedeza capitata,0.05,0.5
2013,08/19/13,E244,107,Miscellaneous litter,0.03,0.3
2013,08/20/13,E244,108,Andropogon gerardi,0.019,0.19
2013,08/20/13,E244,108,Aristida basiramea,0.3,3
2013,08/20/13,E244,108,Cyperus sp.,0.013,0.13
2013,08/19/13,E244,109,Aristida basiramea,0.13,1.3
2013,08/19/13,E244,109,Cyperus sp.,0.06,0.6
2013,08/19/13,E244,109,Digitaria sp.,0.04,0.4
2013,08/19/13,E244,109,Sorghastrum nutans,0.15,1.5
2013,08/19/13,E244,110,Aristida basiramea,0.9,9
2013,08/19/13,E244,110,Bouteloua gracilis,0.003,0.03
2013,08/19/13,E244,110,Cyperus sp.,0.12,1.2
2013,08/19/13,E244,110,Digitaria sp.,0.57,5.7
2013,08/19/13,E244,110,Lupinus perennis,0.004,0.04
2013,08/19/13,E244,110,Mollugo verticillata,0.003,0.03
2013,08/19/13,E244,110,Schizachyrium scoparium,0.05,0.5
2013,08/20/13,E244,111,Andropogon gerardi,14.23,142.3
2013,08/20/13,E244,111,Coreopsis palmata,8.22,82.2
2013,08/20/13,E244,111,Lupinus perennis,0.93,9.3
2013,08/20/13,E244,111,Petalostemum candidum,0.87,8.7
2013,08/20/13,E244,111,Poa pratensis,4.26,42.6
2013,08/20/13,E244,111,Schizachyrium scoparium,0.18,1.8
2013,08/20/13,E244,111,Sorghastrum nutans,0.81,8.1
2013,08/20/13,E244,112,Bouteloua gracilis,1.32,13.2
2013,08/20/13,E244,112,Cyperus sp.,0.03,0.3
2013,08/20/13,E244,112,Petalostemum candidum,2.22,22.2
2013,08/20/13,E244,112,Petalostemum purpureum,6.54,65.4
2013,08/20/13,E244,112,Poa pratensis,1.96,19.6
2013,08/20/13,E244,112,Schizachyrium scoparium,2.21,22.1
2013,08/20/13,E244,113,Achillea millefolium(lanulosa),1.65,16.5
2013,08/20/13,E244,113,Andropogon gerardi,19.52,195.2
2013,08/20/13,E244,113,Andropogon gerardi,19.52,195.2
2013,08/20/13,E244,113,Bouteloua curtipendula,0.12,1.2
2013,08/20/13,E244,113,Bouteloua gracilis,0.02,0.2
2013,08/20/13,E244,113,Cyperus sp.,0.069,0.69
2013,08/20/13,E244,113,Lupinus perennis,22.81,228.1
2013,08/20/13,E244,113,Panicum virgatum,2.1,21
2013,08/20/13,E244,113,Petalostemum purpureum,4.24,42.4
2013,08/20/13,E244,113,Poa pratensis,4.73,47.3
2013,08/20/13,E244,113,Schizachyrium scoparium,0.89,8.9
2013,08/20/13,E244,113,Solidago rigida,0.38,3.8
2013,08/20/13,E244,113,Stipa spartea,0.04,0.4
2013,08/20/13,E244,114,Andropogon gerardi,7.82,78.2
2013,08/20/13,E244,114,Bouteloua curtipendula,1.08,10.8
2013,08/20/13,E244,114,Bouteloua gracilis,0.03,0.3
2013,08/20/13,E244,114,Chenopodium leptophyllum,0.39,3.9
2013,08/20/13,E244,114,Lespedeza capitata,11.02,110.2
2013,08/20/13,E244,114,Liatris aspera,12.11,121.1
2013,08/20/13,E244,114,Lupinus perennis,3.6,36
2013,08/20/13,E244,114,Petalostemum purpureum,0.91,9.1
2013,08/20/13,E244,114,Petalostemum villosum,0.11,1.1
2013,08/20/13,E244,114,Poa pratensis,2.68,26.8
2013,08/20/13,E244,114,Taraxicum officinalis,0.02,0.2
2013,08/20/13,E244,115,Andropogon gerardi,9.99,99.9
2013,08/20/13,E244,115,Koeleria cristata,0.38,3.8
2013,08/20/13,E244,115,Lupinus perennis,10.03,100.3
2013,08/20/13,E244,115,Petalostemum candidum,3.07,30.7
2013,08/20/13,E244,115,Petalostemum purpureum,0.97,9.7
2013,08/20/13,E244,115,Poa pratensis,9.21,92.1
2013,08/20/13,E244,115,Schizachyrium scoparium,1.58,15.8
2013,08/20/13,E244,115,Solidago rigida,0.06,0.6
2013,08/20/13,E244,116,Andropogon gerardi,1.97,19.7
2013,08/20/13,E244,116,Lespedeza capitata,0.018,0.18
2013,08/20/13,E244,116,Lupinus perennis,5.98,59.8
2013,08/20/13,E244,116,Miscellaneous litter,0.33,3.3
2013,08/20/13,E244,116,Panicum virgatum,1.75,17.5
2013,08/20/13,E244,116,Petalostemum purpureum,8.69,86.9
2013,08/20/13,E244,116,Poa pratensis,6.79,67.9
2013,08/20/13,E244,116,Schizachyrium scoparium,1.16,11.6
2013,08/20/13,E244,117,Andropogon gerardi,11.37,113.7
2013,08/20/13,E244,117,Lespedeza capitata,1.03,10.3
2013,08/20/13,E244,117,Lupinus perennis,26.52,265.2
2013,08/20/13,E244,117,Lychnis alba,1.36,13.6
2013,08/20/13,E244,117,Panicum virgatum,0.48,4.8
2013,08/20/13,E244,117,Petalostemum purpureum,11.83,118.3
2013,08/20/13,E244,117,Poa pratensis,7.35,73.5
2013,08/20/13,E244,117,Schizachyrium scoparium,1.84,18.4
2013,08/20/13,E244,118,Achillea millefolium(lanulosa),0.41,4.1
2013,08/20/13,E244,118,Andropogon gerardi,3.98,39.8
2013,08/20/13,E244,118,Cyperus sp.,0.09,0.9
2013,08/20/13,E244,118,Liatris aspera,2.33,23.3
2013,08/20/13,E244,118,Lupinus perennis,12.71,127.1
2013,08/20/13,E244,118,Miscellaneous litter,1.22,12.2
2013,08/20/13,E244,118,Oxybaphus hirsutus,0.15,1.5
2013,08/20/13,E244,118,Panicum virgatum,3.25,32.5
2013,08/20/13,E244,118,Petalostemum purpureum,3.87,38.7
2013,08/20/13,E244,118,Poa pratensis,5.17,51.7
2013,08/20/13,E244,118,Schizachyrium scoparium,0.16,1.6
2013,08/20/13,E244,118,Sorghastrum nutans,0.11,1.1
2013,08/20/13,E244,119,Andropogon gerardi,5.28,52.8
2013,08/20/13,E244,119,Lupinus perennis,27.12,271.2
2013,08/20/13,E244,119,Panicum oligosanthes,0.01,0.1
2013,08/20/13,E244,119,Panicum virgatum,0.08,0.8
2013,08/20/13,E244,119,Physalis virginiana,0.008,0.08
2013,08/20/13,E244,119,Poa pratensis,5.59,55.9
2013,08/20/13,E244,119,Taraxicum officinalis,0.11,1.1
2013,08/20/13,E244,120,Achillea millefolium(lanulosa),0.74,7.4
2013,08/20/13,E244,120,Andropogon gerardi,3.33,33.3
2013,08/20/13,E244,120,Lespedeza capitata,0.84,8.4
2013,08/20/13,E244,120,Lupinus perennis,10.67,106.7
2013,08/20/13,E244,120,Panicum virgatum,1.07,10.7
2013,08/20/13,E244,120,Petalostemum purpureum,11.75,117.5
2013,08/20/13,E244,120,Poa pratensis,4.88,48.8
2013,08/20/13,E244,120,Schizachyrium scoparium,1.48,14.8
2013,08/20/13,E244,120,Sorghastrum nutans,11.16,111.6
2013,08/20/13,E244,121,Andropogon gerardi,0.72,7.2
2013,08/20/13,E244,121,Cyperus sp.,0.022,0.22
2013,08/20/13,E244,121,Digitaria sp.,0.013,0.13
2013,08/20/13,E244,121,Koeleria cristata,0.003,0.03
2013,08/20/13,E244,121,Leptoloma cognatum,0.33,3.3
2013,08/20/13,E244,121,Petalostemum candidum,0.09,0.9
2013,08/20/13,E244,121,Poa pratensis,0.47,4.7
2013,08/20/13,E244,121,Schizachyrium scoparium,0.09,0.9
2013,08/20/13,E244,121,Sorghastrum nutans,0.37,3.7
2013,08/20/13,E244,122,Aristida basiramea,0.13,1.3
2013,08/20/13,E244,122,Cyperus sp.,0.014,0.14
2013,08/20/13,E244,122,Panicum oligosanthes,0.008,0.08
2013,08/20/13,E244,122,Poa pratensis,0.54,5.4
2013,08/20/13,E244,122,Schizachyrium scoparium,1.12,11.2
2013,08/20/13,E244,122,Sorghastrum nutans,0.43,4.3
2013,08/20/13,E244,122,Sporobolus cryptandrus,0.43,4.3
2013,08/20/13,E244,123,Aristida basiramea,0.09,0.9
2013,08/20/13,E244,123,Aristida basiramea,0.14,1.4
2013,08/20/13,E244,123,Bouteloua gracilis,0.11,1.1
2013,08/20/13,E244,123,Cyperus sp.,0.038,0.38
2013,08/20/13,E244,123,Koeleria cristata,0.02,0.2
2013,08/20/13,E244,123,Miscellaneous grasses,0.037,0.37
2013,08/20/13,E244,123,Miscellaneous litter,0.6,6
2013,08/20/13,E244,123,Poa pratensis,0.49,4.9
2013,08/20/13,E244,123,Schizachyrium scoparium,0.07,0.7
2013,08/20/13,E244,123,Sorghastrum nutans,0.1,1
2013,08/20/13,E244,123,Sporobolus cryptandrus,0.044,0.44
2013,08/20/13,E244,123,Taraxicum officinalis,0.62,6.2
2013,08/20/13,E244,124,Achillea millefolium(lanulosa),0.11,1.1
2013,08/20/13,E244,124,Agropyron smithii,1.99,19.9
2013,08/20/13,E244,124,Aristida basiramea,0.34,3.4
2013,08/20/13,E244,124,Cyperus sp.,0.33,3.3
2013,08/20/13,E244,124,Koeleria cristata,0.04,0.4
2013,08/20/13,E244,124,Lupinus perennis,0.6,6
2013,08/20/13,E244,124,Miscellaneous litter,0.07,0.7
2013,08/20/13,E244,124,Poa pratensis,1.09,10.9
2013,08/20/13,E244,124,Schizachyrium scoparium,0.21,2.1
2013,08/20/13,E244,124,Sporobolus cryptandrus,0.58,5.8
2013,08/20/13,E244,124,Taraxicum officinalis,0.031,0.31
2013,08/20/13,E244,125,Agropyron smithii,1.4,14
2013,08/20/13,E244,125,Bouteloua gracilis,0.043,0.43
2013,08/20/13,E244,125,Cyperus sp.,0.056,0.56
2013,08/20/13,E244,125,Digitaria sp.,0.024,0.24
2013,08/20/13,E244,125,Eragrostis spectabilis,0.33,3.3
2013,08/20/13,E244,125,Lespedeza capitata,0.023,0.23
2013,08/20/13,E244,125,Poa pratensis,1.96,19.6
2013,08/20/13,E244,125,Schizachyrium scoparium,0.16,1.6
2013,08/20/13,E244,126,Andropogon gerardi,2.33,23.3
2013,08/20/13,E244,126,Bouteloua gracilis,0.15,1.5
2013,08/20/13,E244,126,Bouteloua gracilis,0.15,1.5
2013,08/20/13,E244,126,Liatris aspera,18.11,181.1
2013,08/20/13,E244,126,Lupinus perennis,2.25,22.5
2013,08/20/13,E244,126,Miscellaneous litter,0.2,2
2013,08/20/13,E244,126,Panicum virgatum,0.4,4
2013,08/20/13,E244,126,Petalostemum purpureum,5.88,58.8
2013,08/20/13,E244,126,Poa pratensis,3.11,31.1
2013,08/20/13,E244,126,Solidago nemoralis,3.63,36.3
2013,08/20/13,E244,127,Amorpha canescens,2.82,28.2
2013,08/20/13,E244,127,Andropogon gerardi,10.24,102.4
2013,08/20/13,E244,127,Carex sp.,0.1,1
2013,08/20/13,E244,127,Lespedeza capitata,0.37,3.7
2013,08/20/13,E244,127,Lupinus perennis,8.14,81.4
2013,08/20/13,E244,127,Petalostemum purpureum,1.85,18.5
2013,08/20/13,E244,127,Poa pratensis,3.63,36.3
2013,08/20/13,E244,127,Schizachyrium scoparium,0.09,0.9
2013,08/20/13,E244,127,Solidago rigida,2.97,29.7
2013,08/20/13,E244,127,Sorghastrum nutans,6.67,66.7
2013,08/20/13,E244,128,Andropogon gerardi,12.18,121.8
2013,08/20/13,E244,128,Lespedeza capitata,6.58,65.8
2013,08/20/13,E244,128,Lupinus perennis,0.55,5.5
2013,08/20/13,E244,128,Poa pratensis,3.88,38.8
2013,08/20/13,E244,128,Schizachyrium scoparium,1.27,12.7
2013,08/20/13,E244,128,Sorghastrum nutans,5.67,56.7
2013,08/20/13,E244,129,Andropogon gerardi,12.3,123
2013,08/20/13,E244,129,Lespedeza capitata,0.03,0.3
2013,08/20/13,E244,129,Lupinus perennis,1.27,12.7
2013,08/20/13,E244,129,Petalostemum candidum,0.04,0.4
2013,08/20/13,E244,129,Poa pratensis,4.87,48.7
2013,08/20/13,E244,129,Schizachyrium scoparium,2.06,20.6
2013,08/20/13,E244,129,Solidago nemoralis,0.25,2.5
2013,08/20/13,E244,129,Solidago rigida,4.22,42.2
2013,08/20/13,E244,129,Sorghastrum nutans,6.97,69.7
2013,08/20/13,E244,130,Amorpha canescens,1.13,11.3
2013,08/20/13,E244,130,Andropogon gerardi,5.15,51.5
2013,08/20/13,E244,130,Bouteloua gracilis,0.03,0.3
2013,08/20/13,E244,130,Coreopsis palmata,1.18,11.8
2013,08/20/13,E244,130,Koeleria cristata,0.013,0.13
2013,08/20/13,E244,130,Lespedeza capitata,0.11,1.1
2013,08/20/13,E244,130,Lupinus perennis,1.25,12.5
2013,08/20/13,E244,130,Petalostemum purpureum,3.54,35.4
2013,08/20/13,E244,130,Poa pratensis,2.74,27.4
2013,08/20/13,E244,130,Schizachyrium scoparium,1.06,10.6
2013,08/20/13,E244,130,Solidago nemoralis,0.09,0.9
2013,08/20/13,E244,130,Sorghastrum nutans,22.88,228.8
2013,08/20/13,E244,131,Aristida basiramea,2.2,22
2013,08/20/13,E244,131,Cyperus sp.,0.19,1.9
2013,08/20/13,E244,131,Digitaria sp.,0.07,0.7
2013,08/20/13,E244,131,Koeleria cristata,6.26,62.6
2013,08/20/13,E244,131,Leptoloma cognatum,0.03,0.3
2013,08/20/13,E244,131,Schizachyrium scoparium,0.47,4.7
2013,08/20/13,E244,131,Trifolium repens,0.11,1.1
2013,08/20/13,E244,132,Aristida basiramea,2.22,22.2
2013,08/20/13,E244,132,Cyperus sp.,0.13,1.3
2013,08/20/13,E244,132,Digitaria sp.,0.28,2.8
2013,08/20/13,E244,132,Euphorbia glyptosperma,0.013,0.13
2013,08/20/13,E244,132,Koeleria cristata,2.68,26.8
2013,08/20/13,E244,132,Mollugo verticillata,0.11,1.1
2013,08/20/13,E244,132,Oxalis sp.,0.06,0.6
2013,08/20/13,E244,133,Aristida basiramea,3.65,36.5
2013,08/20/13,E244,133,Digitaria sp.,0.18,1.8
2013,08/20/13,E244,133,Erigeron strigosus,0.021,0.21
2013,08/20/13,E244,133,Koeleria cristata,3.82,38.2
2013,08/20/13,E244,134,Aristida basiramea,4.34,43.4
2013,08/20/13,E244,134,Digitaria sp.,0.027,0.27
2013,08/20/13,E244,134,Koeleria cristata,5.76,57.6
2013,08/20/13,E244,134,Poa pratensis,0.13,1.3
2013,08/20/13,E244,135,Aristida basiramea,4.46,44.6
2013,08/20/13,E244,135,Artemisia ludoviciana,0.05,0.5
2013,08/20/13,E244,135,Digitaria sp.,0.89,8.9
2013,08/20/13,E244,135,Koeleria cristata,6.26,62.6
2013,08/20/13,E244,136,Achillea millefolium(lanulosa),7.07,70.7
2013,08/20/13,E244,136,Andropogon gerardi,30.93,309.3
2013,08/20/13,E244,136,Lespedeza capitata,0.26,2.6
2013,08/20/13,E244,136,Liatris aspera,4.97,49.7
2013,08/20/13,E244,136,Lupinus perennis,5.25,52.5
2013,08/20/13,E244,136,Panicum virgatum,0.9,9
2013,08/20/13,E244,136,Poa pratensis,12.78,127.8
2013,08/20/13,E244,137,Achillea millefolium(lanulosa),1.26,12.6
2013,08/20/13,E244,137,Andropogon gerardi,52.22,522.2
2013,08/20/13,E244,137,Cyperus sp.,0.14,1.4
2013,08/20/13,E244,137,Lupinus perennis,1.99,19.9
2013,08/20/13,E244,137,Panicum virgatum,0.89,8.9
2013,08/20/13,E244,137,Poa pratensis,6.66,66.6
2013,08/20/13,E244,137,Schizachyrium scoparium,0.19,1.9
2013,08/20/13,E244,137,Solidago rigida,2.26,22.6
2013,08/20/13,E244,137,Sorghastrum nutans,3.46,34.6
2013,08/20/13,E244,138,Achillea millefolium(lanulosa),0.09,0.9
2013,08/20/13,E244,138,Andropogon gerardi,40.19,401.9
2013,08/20/13,E244,138,Lupinus perennis,2.71,27.1
2013,08/20/13,E244,138,Monarda fistulosa,0.97,9.7
2013,08/20/13,E244,138,Panicum virgatum,0.78,7.8
2013,08/20/13,E244,138,Petalostemum purpureum,6.63,66.3
2013,08/20/13,E244,138,Poa pratensis,9.84,98.4
2013,08/20/13,E244,138,Schizachyrium scoparium,2.03,20.3
2013,08/20/13,E244,138,Solidago rigida,0.3,3
2013,08/20/13,E244,139,Achillea millefolium(lanulosa),0.47,4.7
2013,08/20/13,E244,139,Andropogon gerardi,57.42,574.2
2013,08/20/13,E244,139,Lupinus perennis,2.78,27.8
2013,08/20/13,E244,139,Miscellaneous litter,0.016,0.16
2013,08/20/13,E244,139,Panicum oligosanthes,0.001,0.01
2013,08/20/13,E244,139,Panicum virgatum,1.91,19.1
2013,08/20/13,E244,139,Poa pratensis,13.44,134.4
2013,08/20/13,E244,139,Polygonum convolvulus,0.001,0.01
2013,08/20/13,E244,139,Solidago rigida,13.62,136.2
2013,08/20/13,E244,140,Andropogon gerardi,54.14,541.4
2013,08/20/13,E244,140,Lupinus perennis,4.78,47.8
2013,08/20/13,E244,140,Monarda fistulosa,12.02,120.2
2013,08/20/13,E244,140,Panicum virgatum,3.1,31
2013,08/20/13,E244,140,Poa pratensis,8.04,80.4
2013,08/20/13,E244,140,Polygonum convolvulus,0.006,0.06
2013,08/20/13,E244,140,Schizachyrium scoparium,0.4,4
2013,08/20/13,E244,140,Solidago rigida,0.25,2.5
2013,08/20/13,E244,140,Sorghastrum nutans,1.14,11.4
2013,08/20/13,E244,141,Koeleria cristata,1.54,15.4
2013,08/20/13,E244,141,Schizachyrium scoparium,1.55,15.5
2013,08/20/13,E244,142,Agrostis scabra,0.11,1.1
2013,08/20/13,E244,142,Bouteloua gracilis,0.25,2.5
2013,08/20/13,E244,142,Cyperus sp.,0.23,2.3
2013,08/20/13,E244,142,Schizachyrium scoparium,0.17,1.7
2013,08/20/13,E244,143,Agrostis scabra,0.03,0.3
2013,08/20/13,E244,143,Aristida basiramea,0.011,0.11
2013,08/20/13,E244,143,Bouteloua gracilis,0.008,0.08
2013,08/20/13,E244,143,Cyperus sp.,0.08,0.8
2013,08/20/13,E244,143,Digitaria sp.,0.027,0.27
2013,08/20/13,E244,143,Mollugo verticillata,0.03,0.3
2013,08/20/13,E244,143,Schizachyrium scoparium,3.6,36
2013,08/20/13,E244,144,Crepis tectorum,0.02,0.2
2013,08/20/13,E244,144,Cyperus sp.,0.01,0.1
2013,08/20/13,E244,144,Koeleria cristata,7.73,77.3
2013,08/20/13,E244,144,Mollugo verticillata,0.004,0.04
2013,08/20/13,E244,144,Schizachyrium scoparium,4.56,45.6
2013,08/20/13,E244,144,Silene antirrhina,0.004,0.04
2013,08/20/13,E244,145,Andropogon gerardi,0.049,0.49
2013,08/20/13,E244,145,Crepis tectorum,0.039,0.39
2013,08/20/13,E244,145,Cyperus sp.,0.037,0.37
2013,08/20/13,E244,145,Koeleria cristata,0.15,1.5
2013,08/20/13,E244,145,Petalostemum purpureum,0.9,9
2013,08/20/13,E244,145,Schizachyrium scoparium,9.94,99.4
2013,08/20/13,E244,146,Andropogon gerardi,3.51,35.1
2013,08/20/13,E244,146,Cyperus sp.,0.15,1.5
2013,08/20/13,E244,146,Koeleria cristata,0.16,1.6
2013,08/20/13,E244,146,Miscellaneous litter,0.03,0.3
2013,08/20/13,E244,146,Sorghastrum nutans,12.5,125
2013,08/20/13,E244,146,Sporobolus cryptandrus,0.09,0.9
2013,08/20/13,E244,147,Aristida basiramea,0.05,0.5
2013,08/20/13,E244,147,Bouteloua curtipendula,0.18,1.8
2013,08/20/13,E244,147,Bouteloua gracilis,0.17,1.7
2013,08/20/13,E244,147,Carex sp.,0.012,0.12
2013,08/20/13,E244,147,Poa pratensis,0.08,0.8
2013,08/20/13,E244,147,Solidago rigida,0.013,0.13
2013,08/20/13,E244,147,Sorghastrum nutans,8.15,81.5
2013,08/20/13,E244,148,Aristida basiramea,0.09,0.9
2013,08/20/13,E244,148,Crepis tectorum,0.008,0.08
2013,08/20/13,E244,148,Cyperus sp.,0.09,0.9
2013,08/20/13,E244,148,Lepidium densiflorum,0.003,0.03
2013,08/20/13,E244,148,Miscellaneous litter,0.01,0.1
2013,08/20/13,E244,148,Sorghastrum nutans,8.12,81.2
2013,08/20/13,E244,149,Aristida basiramea,0.11,1.1
2013,08/20/13,E244,149,Cyperus sp.,0.07,0.7
2013,08/20/13,E244,149,Koeleria cristata,0.04,0.4
2013,08/20/13,E244,149,Lupinus perennis,0.02,0.2
2013,08/20/13,E244,149,Physalis virginiana,0.01,0.1
2013,08/20/13,E244,149,Schizachyrium scoparium,0.01,0.1
2013,08/20/13,E244,149,Sorghastrum nutans,7.86,78.6
2013,08/20/13,E244,150,Aristida basiramea,0.06,0.6
2013,08/20/13,E244,150,Euphorbia glyptosperma,0.02,0.2
2013,08/20/13,E244,150,Lespedeza capitata,0.19,1.9
